"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"27895","Siliceous earths","Siliceous earths",1,5,"2789"
"27896","Bitumen and asphalt, natural; bituminous shale; tar sands, etc","Bitumen and asphalt, natural; bituminous shale; tar sands, etc",1,5,"2789"
"27899","Mineral substances, nes","Mineral substances, nes",1,5,"2789"
"28","Metalliferous ores and metal scrap","Metalliferous ores and metal scrap",0,2,"2"
"281","Iron ore and concentrates","Iron ore and concentrates",0,3,"28"
"2814","Roasted iron pyrites","Roasted iron pyrites",1,4,"281"
"2815","Iron ore and concentrates, not agglomerated","Iron ore and concentrates, not agglomerated",1,4,"281"
"2816","Iron ore agglomerates","Iron ore agglomerates",1,4,"281"
"282","Waste and scrap metal of iron or steel","Waste and scrap metal of iron or steel",0,3,"28"
"2820","Waste and scrap metal of iron or steel","Waste and scrap metal of iron or steel",0,4,"282"
"28201","Waste and scrap metal of iron or steel; of pig or cast iron","-- of pig or cast iron",1,5,"2820"
"28202","Waste and scrap metal of iron or steel; of alloy steel","-- of alloy steel",1,5,"2820"
"28209","Waste and scrap metal of iron or steel; of other iron or steel","-- of other iron or steel",1,5,"2820"
"286","Ores and concentrates of uranium and thorium","Ores and concentrates of uranium and thorium",0,3,"28"
"2860","Ores and concentrates of uranium and thorium","Ores and concentrates of uranium and thorium",1,4,"286"
"287","Ores and concentrates of base metals, nes","Ores and concentrates of base metals, nes",0,3,"28"
"2871","Copper ore and concentrates; copper matte; cement copper","Copper ore and concentrates; copper matte; cement copper",0,4,"287"
"28711","Copper ores and concentrates","Copper ores and concentrates",1,5,"2871"
"28712","Copper matte; cement copper","Copper matte; cement copper",1,5,"2871"
"2872","Nickel ores and concentrates; nickel mattes, etc","Nickel ores and concentrates; nickel mattes, etc",0,4,"287"
"28721","Nickel ores and concentrates","Nickel ores and concentrates",1,5,"2872"
"28722","Nickel matte, sinters, etc","Nickel matte, sinters, etc",1,5,"2872"
"2873","Aluminium ores and concentrates (including alumina)","Aluminium ores and concentrates (including alumina)",0,4,"287"
"28731","Aluminium ore and concentrate","Aluminium ore and concentrate",1,5,"2873"
"28732","Alumina (aluminium oxide)","Alumina (aluminium oxide)",1,5,"2873"
"2874","Lead ores and concentrates","Lead ores and concentrates",1,4,"287"
"2875","Zinc ores and concentrates","Zinc ores and concentrates",1,4,"287"
"2876","Tin ores and concentrates","Tin ores and concentrates",1,4,"287"
"2877","Manganese ore and concentrates","Manganese ore and concentrates",1,4,"287"
"2879","Ores and concentrates of other non-ferrous base metals","Ores and concentrates of other non-ferrous base metals",0,4,"287"
"28791","Chromium ore and concentrate","Chromium ore and concentrate",1,5,"2879"
"28792","Tungsten ore and concentrate","Tungsten ore and concentrate",1,5,"2879"
"28793","Ores and concentrates of molybdenum, niobium, titanium, etc","Ores and concentrates of molybdenum, niobium, titanium, etc",1,5,"2879"
"28799","Other base metal ore and concentrates, nes","Other base metal ore and concentrates, nes",1,5,"2879"
"288","Non-ferrous base metal waste and scrap, nes","Non-ferrous base metal waste and scrap, nes",0,3,"28"
"2881","Ash and residues, nes","Ash and residues, nes",1,4,"288"
"2882","Other non-ferrous base metal waste and scrap, nes","Other non-ferrous base metal waste and scrap, nes",0,4,"288"
"28821","Copper waste and scrap","Copper waste and scrap",1,5,"2882"
"28822","Nickel waste and scrap","Nickel waste and scrap",1,5,"2882"
"28823","Aluminium waste and scrap","Aluminium waste and scrap",1,5,"2882"
"28824","Lead waste and scrap","Lead waste and scrap",1,5,"2882"
"28825","Zinc waste and scrap (other than dust)","Zinc waste and scrap (other than dust)",1,5,"2882"
"28826","Tin waste and scrap","Tin waste and scrap",1,5,"2882"
"289","Ores and concentrates of precious metals, waste, scrap","Ores and concentrates of precious metals, waste, scrap",0,3,"28"
"2890","Ores and concentrates of precious metals, waste, scrap","Ores and concentrates of precious metals, waste, scrap",0,4,"289"
"28901","Ores and concentrates of precious metals","Ores and concentrates of precious metals",1,5,"2890"
"28902","Precious metal, waste and scrap","Precious metal, waste and scrap",1,5,"2890"
"29","Crude animal and vegetable materials, nes","Crude animal and vegetable materials, nes",0,2,"2"
"291","Crude animal materials, nes","Crude animal materials, nes",0,3,"29"
"2911","Bones, ivory, horns, coral, shells and similar products","Bones, ivory, horns, coral, shells and similar products",0,4,"291"
"29111","Bone, horn-core, unworked, defatted, degelatinized, etc, and waste","Bone, horn-core, unworked, defatted, degelatinized, etc, and waste",1,5,"2911"
"29115","Coral, shells, unworked or simply prepared, and waste","Coral, shells, unworked or simply prepared, and waste",1,5,"2911"
"29116","Ivory, tortoise-shell etc, unworked or simply prepared, and waste","Ivory, tortoise-shell etc, unworked or simply prepared, and waste",1,5,"2911"
"2919","Other materials of animal origin, nes","Other materials of animal origin, nes",0,4,"291"
"29191","Human hair, unworked; waste of human hair","Human hair, unworked; waste of human hair",1,5,"2919"
"29192","Brush-making hair, etc, and waste","Brush-making hair, etc, and waste",1,5,"2919"
"29193","Gut, bladders, and stomachs of animals (other than fish)","Gut, bladders, and stomachs of animals (other than fish)",1,5,"2919"
"29194","Fish waste","Fish waste",1,5,"2919"
"29196","Skins and other parts of birds with feathers or down, etc, parts of","Skins and other parts of birds with feathers or down, etc, parts of",1,5,"2919"
"29197","Natural sponges","Natural sponges",1,5,"2919"
"29198","Ambergris, civet, musk, etc, used for pharmaceutical products","Ambergris, civet, musk, etc, used for pharmaceutical products",1,5,"2919"
"29199","Animal products, nes; dead animals unfit for human consumption","Animal products, nes; dead animals unfit for human consumption",1,5,"2919"
"292","Crude vegetable materials, nes","Crude vegetable materials, nes",0,3,"29"
"2922","Natural gums, resins, lacs and balsams","Natural gums, resins, lacs and balsams",1,4,"292"
"2923","Vegetable plaiting materials","Vegetable plaiting materials",1,4,"292"
"2924","Plants and parts of trees used in perfumery; in pharmacy; etc","Plants and parts of trees used in perfumery; in pharmacy; etc",1,4,"292"
"2925","Seeds, fruits and spores, nes, for planting","Seeds, fruits and spores, nes, for planting",1,4,"292"
"2926","Live plants, bulbs, etc","Live plants, bulbs, etc",0,4,"292"
"29261","Bulbs, tubers, corms and others; dormant, in growth or in flower","Bulbs, tubers, corms and others; dormant, in growth or in flower",1,5,"2926"
"29269","Other live plants","Other live plants",1,5,"2926"
"2927","Cut flowers and foliage","Cut flowers and foliage",0,4,"292"
"29271","Cut flowers and flower buds, fresh, dried, bleached etc","Cut flowers and flower buds, fresh, dried, bleached etc",1,5,"2927"
"29272","Cut foliage, fresh, dried, bleached etc","Cut foliage, fresh, dried, bleached etc",1,5,"2927"
"2929","Other materials of vegetable origin, nes","Other materials of vegetable origin, nes",0,4,"292"
"29291","Vegetable saps and extracts; agar-agar and other mucilages","Vegetable saps and extracts; agar-agar and other mucilages",1,5,"2929"
"29292","Vegetable padding or stuffing materials","Vegetable padding or stuffing materials",1,5,"2929"
"29293","Vegetable materials for brushes or brooms","Vegetable materials for brushes or brooms",1,5,"2929"
"29298","Vegetable materials and products, nes","Vegetable materials and products, nes",1,5,"2929"
"3","Mineral fuels, lubricants and related materials","Mineral fuels, lubricants and related materials",0,1,"TOTAL"
"32","Coal, coke and briquettes","Coal, coke and briquettes",0,2,"3"
"322","Coal, lignite and peat","Coal, lignite and peat",0,3,"32"
"3221","Anthracite, not agglomerated","Anthracite, not agglomerated",1,4,"322"
"3222","Other coal, not agglomerated","Other coal, not agglomerated",1,4,"322"
"3223","Lignite, not agglomerated","Lignite, not agglomerated",1,4,"322"
"3224","Peat, not agglomerated","Peat, not agglomerated",1,4,"322"
"323","Briquettes; coke and semi-coke; lignite or peat; retort carbon","Briquettes; coke and semi-coke; lignite or peat; retort carbon",0,3,"32"
"3231","Briquettes, ovoids, from coal, lignite or peat","Briquettes, ovoids, from coal, lignite or peat",0,4,"323"
"32311","Briquettes, ovoids and similar solid fuels of coal","Briquettes, ovoids and similar solid fuels of coal",1,5,"3231"
"32312","Lignite, agglomerated","Lignite, agglomerated",1,5,"3231"
"32313","Peat, agglomerated","Peat, agglomerated",1,5,"3231"
"3232","Coke and semi-coke of coal, of lignite or peat; retort carbon","Coke and semi-coke of coal, of lignite or peat; retort carbon",0,4,"323"
"32321","Coke and semi-coke of coal; retort carbon","Coke and semi-coke of coal; retort carbon",1,5,"3232"
"32322","Coke and semi-coke of lignite or of peat","Coke and semi-coke of lignite or of peat",1,5,"3232"
"33","Petroleum, petroleum products and related materials","Petroleum, petroleum products and related materials",0,2,"3"
"333","Crude petroleum and oils obtained from bituminous minerals","Crude petroleum and oils obtained from bituminous minerals",0,3,"33"
"3330","Crude petroleum and oils obtained from bituminous materials","Crude petroleum and oils obtained from bituminous materials",1,4,"333"
"334","Petroleum products, refined","Petroleum products, refined",0,3,"33"
"3341","Gasoline and other light oils","Gasoline and other light oils",0,4,"334"
"33411","Motor spirit, including aviation spirit","Motor spirit, including aviation spirit",1,5,"3341"
"33412","Spirit type jet fuel","Spirit type jet fuel",1,5,"3341"
"33419","Other light petroleum oils","Other light petroleum oils",1,5,"3341"
"3342","Kerosene and other medium oils","Kerosene and other medium oils",0,4,"334"
"33421","Kerosene (including kerosene type jet fuel)","Kerosene (including kerosene type jet fuel)",1,5,"3342"
"33429","Other medium petroleum oil","Other medium petroleum oil",1,5,"3342"
"3343","Gas oils","Gas oils",1,4,"334"
"3344","Fuel oils, nes","Fuel oils, nes",1,4,"334"
"3345","Lubricating petroleum oils, and preparations, nes","Lubricating petroleum oils, and preparations, nes",0,4,"334"
"33451","Lubricating petroleum oils (high petroleum content) etc","Lubricating petroleum oils (high petroleum content) etc",1,5,"3345"
"33452","Lubricating preparations (low petroleum content)","Lubricating preparations (low petroleum content)",1,5,"3345"
"335","Residual petroleum products, nes and related materials","Residual petroleum products, nes and related materials",0,3,"33"
"3351","Petroleum jelly and mineral waxes","Petroleum jelly and mineral waxes",0,4,"335"
"33511","Petroleum jelly","Petroleum jelly",1,5,"3351"
"33512","Mineral waxes","Mineral waxes",1,5,"3351"
"3352","Mineral tars and products","Mineral tars and products",0,4,"335"
"33521","Mineral tars","Mineral tars",1,5,"3352"
"33522","Benzole","Benzole",1,5,"3352"
"33523","Toluole","Toluole",1,5,"3352"
"33524","Xylole","Xylole",1,5,"3352"
"33525","Mineral tar oils etc, nes","Mineral tar oils etc, nes",1,5,"3352"
"3353","Mineral tar pitch, pitch coke","Mineral tar pitch, pitch coke",0,4,"335"
"33531","Pitch from mineral tars","Pitch from mineral tars",1,5,"3353"
"33532","Pitch coke","Pitch coke",1,5,"3353"
"3354","Petroleum bitumen, petroleum coke and bituminous mixtures, nes","Petroleum bitumen, petroleum coke and bituminous mixtures, nes",0,4,"335"
"33541","Petroleum bitumen, etc","Petroleum bitumen, etc",1,5,"3354"
"33542","Petroleum coke","Petroleum coke",1,5,"3354"
"33543","Bituminous mixtures etc","Bituminous mixtures etc",1,5,"3354"
"34","Gas, natural and manufactured","Gas, natural and manufactured",0,2,"3"
"341","Gas, natural and manufactured","Gas, natural and manufactured",0,3,"34"
"3413","Petroleum gases and other gaseous hydrocarbons, nes, liquefied","Petroleum gases and other gaseous hydrocarbons, nes, liquefied",0,4,"341"
"34131","Liquefied propane and butane","Liquefied propane and butane",1,5,"3413"
"34139","Liquefied gaseous hydrocarbons, nes","Liquefied gaseous hydrocarbons, nes",1,5,"3413"
"3414","Petroleum gases, nes, in gaseous state","Petroleum gases, nes, in gaseous state",1,4,"341"
"3415","Coal gas, water gas and similar gases","Coal gas, water gas and similar gases",1,4,"341"
"35","Electric current","Electric current",0,2,"3"
"351","Electric current","Electric current",0,3,"35"
"3510","Electric current","Electric current",1,4,"351"
"4","Animal and vegetable oils, fats and waxes","Animal and vegetable oils, fats and waxes",0,1,"TOTAL"
"41","Animal oils and fats","Animal oils and fats",0,2,"4"
"411","Animal oils and fats","Animal oils and fats",0,3,"41"
"4111","Fat and oils of fish and marine mammals","Fat and oils of fish and marine mammals",0,4,"411"
"41111","Fish liver oil","Fish liver oil",1,5,"4111"
"41112","Fish oils and fats (other than fish liver oil)","Fish oils and fats (other than fish liver oil)",1,5,"4111"
"41113","Oils and fats of marine mammals","Oils and fats of marine mammals",1,5,"4111"
"4113","Animals oils, fats and greases, nes","Animals oils, fats and greases, nes",0,4,"411"
"41131","Pig and poultry fat unrendered","Pig and poultry fat unrendered",1,5,"4113"
"41132","Fats of bovine cattle, sheep or goats","Fats of bovine cattle, sheep or goats",1,5,"4113"
"41133","Lard stearin and oils, etc","Lard stearin and oils, etc",1,5,"4113"
"41134","Wool grease and fatty substances derived therefrom","Wool grease and fatty substances derived therefrom",1,5,"4113"
"41139","Animal oils and fats, nes","Animal oils and fats, nes",1,5,"4113"
"42","Fixed vegetable oils and fats","Fixed vegetable oils and fats",0,2,"4"
"423","Fixed vegetable oils, soft, crude refined or purified","Fixed vegetable oils, soft, crude refined or purified",0,3,"42"
"4232","Soya bean oil","Soya bean oil",1,4,"423"
"4233","Cotton seed oil","Cotton seed oil",1,4,"423"
"4234","Groundnut (peanut) oil","Groundnut (peanut) oil",1,4,"423"
"4235","Olive oil","Olive oil",1,4,"423"
"4236","Sunflower seed oil","Sunflower seed oil",1,4,"423"
"4239","Other fixed vegetable oils, soft","Other fixed vegetable oils, soft",0,4,"423"
"42391","Rape, colza and mustard oils","Rape, colza and mustard oils",1,5,"4239"
"42392","Sesame oil","Sesame oil",1,5,"4239"
"424","Other fixed vegetable oils, fluid or solid, crude, refined","Other fixed vegetable oils, fluid or solid, crude, refined",0,3,"42"
"4241","Linseed oil","Linseed oil",1,4,"424"
"4242","Palm oil","Palm oil",1,4,"424"
"4243","Coconut (copra) oil","Coconut (copra) oil",1,4,"424"
"4244","Palm kernel oil","Palm kernel oil",1,4,"424"
"4245","Castor oil","Castor oil",1,4,"424"
"4249","Fixed vegetable oils, nes","Fixed vegetable oils, nes",1,4,"424"
"43","Animal and vegetable oils and fats, processed, and waxes","Animal and vegetable oils and fats, processed, and waxes",0,2,"4"
"431","Animal and vegetable oils and fats, processed, and waxes","Animal and vegetable oils and fats, processed, and waxes",0,3,"43"
"4311","Processed animal and vegetable oils","Processed animal and vegetable oils",1,4,"431"
"4312","Hydrogenated animal or vegetable oils and fats","Hydrogenated animal or vegetable oils and fats",1,4,"431"
"4313","Fatty acids, acid oils, and residues; degras","Fatty acids, acid oils, and residues; degras",0,4,"431"
"43131","Fatty acids; acid oils from refining","Fatty acids; acid oils from refining",1,5,"4313"
"43133","Residues of treating fat; degras","Residues of treating fat; degras",1,5,"4313"
"4314","Waxes of animal or vegetable origin","Waxes of animal or vegetable origin",0,4,"431"
"43143","Vegetable waxes","Vegetable waxes",1,5,"4314"
"43144","Spermaceti, crude or refined; insect waxes","Spermaceti, crude or refined; insect waxes",1,5,"4314"
"5","Chemicals and related products, nes","Chemicals and related products, nes",0,1,"TOTAL"
"51","Organic chemicals","Organic chemicals",0,2,"5"
"511","Hydrocarbons, nes, and derivatives","Hydrocarbons, nes, and derivatives",0,3,"51"
"5111","Acyclic hydrocarbons","Acyclic hydrocarbons",0,4,"511"
"51111","Ethylene","Ethylene",1,5,"5111"
"51112","Propylene","Propylene",1,5,"5111"
"51113","Butylenes, butadienes and methylbutadienes","Butylenes, butadienes and methylbutadienes",1,5,"5111"
"51119","Other acyclic hydrocarbons","Other acyclic hydrocarbons",1,5,"5111"
"5112","Cyclic hydrocarbons","Cyclic hydrocarbons",0,4,"511"
"51121","Cyclohexane","Cyclohexane",1,5,"5112"
"51122","Benzene, chemically pure","Benzene, chemically pure",1,5,"5112"
"51123","Toluene, chemically pure","Toluene, chemically pure",1,5,"5112"
"51124","Xylenes, chemically pure","Xylenes, chemically pure",1,5,"5112"
"51125","Styrene","Styrene",1,5,"5112"
"51126","Ethylbenzene","Ethylbenzene",1,5,"5112"
"51129","Other cyclic hydrocarbons","Other cyclic hydrocarbons",1,5,"5112"
"5113","Halogenated derivatives of hydrocarbons","Halogenated derivatives of hydrocarbons",0,4,"511"
"51131","Vinyl chloride (chloroethylene)","Vinyl chloride (chloroethylene)",1,5,"5113"
"51132","Trichloroethylene","Trichloroethylene",1,5,"5113"
"51133","Tetrachloroethylene (perchloroethylene)","Tetrachloroethylene (perchloroethylene)",1,5,"5113"
"51139","Other halogenated derivatives of hydrocarbons","Other halogenated derivatives of hydrocarbons",1,5,"5113"
"5114","Hydrocarbons derivatives, nonhaloganeted","Hydrocarbons derivatives, nonhaloganeted",1,4,"511"
"512","Alcohols, phenols etc, and their derivatives","Alcohols, phenols etc, and their derivatives",0,3,"51"
"5121","Acyclic alcohols, and their derivatives","Acyclic alcohols, and their derivatives",0,4,"512"
"51211","Methyl alcohol (methanol)","Methyl alcohol (methanol)",1,5,"5121"
"51212","Propanols","Propanols",1,5,"5121"
"51213","Butyl alcohols (butanols)","Butyl alcohols (butanols)",1,5,"5121"
"51214","Octyl alcohols (octanols)","Octyl alcohols (octanols)",1,5,"5121"
"51215","Ethylene glycol","Ethylene glycol",1,5,"5121"
"51216","Ethyl alcohol; denatured spirits","Ethyl alcohol; denatured spirits",1,5,"5121"
"51217","Fatty alcohols","Fatty alcohols",1,5,"5121"
"51218","Glycerol and glycerol lyes","Glycerol and glycerol lyes",1,5,"5121"
"51219","Other acyclic alcohols, and their derivatives","Other acyclic alcohols, and their derivatives",1,5,"5121"
"5122","Cyclic alcohols, and their derivatives","Cyclic alcohols, and their derivatives",1,4,"512"
"5123","Phenols and phenol-alcohols, and their derivatives","Phenols and phenol-alcohols, and their derivatives",0,4,"512"
"51234","Phenol pure, and its salts","Phenol pure, and its salts",1,5,"5123"
"51235","Cresols, nes, and their salts","Cresols, nes, and their salts",1,5,"5123"
"51236","Other phenols and phenol-alcohols","Other phenols and phenol-alcohols",1,5,"5123"
"51237","Derivatives of phenol or phenol-alcohols","Derivatives of phenol or phenol-alcohols",1,5,"5123"
"513","Carboxylic acids, and their derivatives","Carboxylic acids, and their derivatives",0,3,"51"
"5137","Monocarboxylic acids and their derivatives","Monocarboxylic acids and their derivatives",0,4,"513"
"51371","Acetic acid and its salts","Acetic acid and its salts",1,5,"5137"
"51372","Esters of acetic acid","Esters of acetic acid",1,5,"5137"
"51373","Methacrylic acid and its salts and esters","Methacrylic acid and its salts and esters",1,5,"5137"
"51379","Other monocarboxylic acids, and their derivatives","Other monocarboxylic acids, and their derivatives",1,5,"5137"
"5138","Polycarboxylic acids and their derivatives","Polycarboxylic acids and their derivatives",0,4,"513"
"51381","Maleic anhydride","Maleic anhydride",1,5,"5138"
"51382","Phthalic anhydride","Phthalic anhydride",1,5,"5138"
"51383","Dioctyl orthophthalates","Dioctyl orthophthalates",1,5,"5138"
"51384","Esters of terephthalic acid","Esters of terephthalic acid",1,5,"5138"
"51389","Other polyacarboxylic acids, and their derivatives","Other polyacarboxylic acids, and their derivatives",1,5,"5138"
"5139","Oxygen-function acids, and their derivatives","Oxygen-function acids, and their derivatives",1,4,"513"
"514","Nitrogen-function compounds","Nitrogen-function compounds",0,3,"51"
"5145","Amine-function compounds","Amine-function compounds",1,4,"514"
"5146","Oxygen-function amino-compounds","Oxygen-function amino-compounds",1,4,"514"
"5147","Amide-function compounds; excluding urea","Amide-function compounds; excluding urea",1,4,"514"
"5148","Other nitrogen-function compounds","Other nitrogen-function compounds",0,4,"514"
"51481","Quaternary ammonium salts and hydroxides; lecithin, etc","Quaternary ammonium salts and hydroxides; lecithin, etc",1,5,"5148"
"51482","Carboxyimide and imide-function compounds","Carboxyimide and imide-function compounds",1,5,"5148"
"51483","Acrylonitrile","Acrylonitrile",1,5,"5148"
"51484","Other nitrile-function compounds","Other nitrile-function compounds",1,5,"5148"
"51485","Diazo-, azo-, azoxy-compounds","Diazo-, azo-, azoxy-compounds",1,5,"5148"
"51486","Organic derivatives of hydrazine or of hydroxylamine","Organic derivatives of hydrazine or of hydroxylamine",1,5,"5148"
"51489","Compounds with other nitrogen functions","Compounds with other nitrogen functions",1,5,"5148"
"515","Organo-inorganic and heterocyclic compounds","Organo-inorganic and heterocyclic compounds",0,3,"51"
"5154","Organo-sulphur compounds","Organo-sulphur compounds",1,4,"515"
"5155","Other organo-inorganic compounds","Other organo-inorganic compounds",0,4,"515"
"51551","Organo-mercury compounds","Organo-mercury compounds",1,5,"5155"
"51559","Organo-inorganic compounds, nes","Organo-inorganic compounds, nes",1,5,"5155"
"5156","Heterocyclic compound; nucleic acids","Heterocyclic compound; nucleic acids",0,4,"515"
"51561","Lactams","Lactams",1,5,"5156"
"51569","Other heterocyclic compounds; nucleic acids","Other heterocyclic compounds; nucleic acids",1,5,"5156"
"5157","Sulphonamides, sultones and sultams","Sulphonamides, sultones and sultams",0,4,"515"
"51571","Sulphonamides","Sulphonamides",1,5,"5157"
"51572","Sultones and sultams","Sultones and sultams",1,5,"5157"
"516","Other organic chemicals","Other organic chemicals",0,3,"51"
"5161","Ethers, epoxides, acetals","Ethers, epoxides, acetals",0,4,"516"
"51611","Ethers, ether-alcohol, etc, and their derivatives","Ethers, ether-alcohol, etc, and their derivatives",1,5,"5161"
"51612","Acetals, hemiacetals, etc, and their derivatives","Acetals, hemiacetals, etc, and their derivatives",1,5,"5161"
"51613","Ethylene oxide (oxirane)","Ethylene oxide (oxirane)",1,5,"5161"
"51614","Propylene oxide","Propylene oxide",1,5,"5161"
"51619","Other epoxides etc","Other epoxides etc",1,5,"5161"
"5162","Aldehyde, ketone and quinone-function compounds","Aldehyde, ketone and quinone-function compounds",0,4,"516"
"51621","Oxygen-function aldehyde","Oxygen-function aldehyde",1,5,"5162"
"51622","Oxygen-function aldehyde derivatives","Oxygen-function aldehyde derivatives",1,5,"5162"
"51623","Acetone","Acetone",1,5,"5162"
"51624","Ethyl methyl ketone","Ethyl methyl ketone",1,5,"5162"
"51629","Other ketones etc, and their derivatives","Other ketones etc, and their derivatives",1,5,"5162"
"5163","Inorganic esters, their salts and derivatives","Inorganic esters, their salts and derivatives",0,4,"516"
"51631","Phosphoric esters, their salts and derivatives","Phosphoric esters, their salts and derivatives",1,5,"5163"
"51639","Other inorganic esters, their salts and derivatives","Other inorganic esters, their salts and derivatives",1,5,"5163"
"5169","Organic chemicals, nes","Organic chemicals, nes",0,4,"516"
"51691","Enzymes","Enzymes",1,5,"5169"
"51692","Sugars, chemically pure etc, nes","Sugars, chemically pure etc, nes",1,5,"5169"
"51699","Other organic compounds","Other organic compounds",1,5,"5169"
"52","Inorganic chemicals","Inorganic chemicals",0,2,"5"
"522","Inorganic chemical elements, oxides and halogen salts","Inorganic chemical elements, oxides and halogen salts",0,3,"52"
"5221","Chemical elements","Chemical elements",0,4,"522"
"52211","Oxygen, nitrogen, hydrogen and rare gases","Oxygen, nitrogen, hydrogen and rare gases",1,5,"5221"
"52212","Selenium, tellurium, phosphorus, arsenic, silicon and boron","Selenium, tellurium, phosphorus, arsenic, silicon and boron",1,5,"5221"
"52213","Chlorine","Chlorine",1,5,"5221"
"52214","Fluorine, bromine and iodine","Fluorine, bromine and iodine",1,5,"5221"
"52215","Sulphur, purified","Sulphur, purified",1,5,"5221"
"52216","Mercury","Mercury",1,5,"5221"
"52217","Alkali and alkaline-earth metals; rare earth metals","Alkali and alkaline-earth metals; rare earth metals",1,5,"5221"
"52218","Carbon (including carbon black), nes","Carbon (including carbon black), nes",1,5,"5221"
"5222","Inorganic acids and oxygen compounds of non-metals","Inorganic acids and oxygen compounds of non-metals",0,4,"522"
"52221","Hydrochloric acid and chlorosulphuric acid","Hydrochloric acid and chlorosulphuric acid",1,5,"5222"
"52222","Sulphuric acid; oleum","Sulphuric acid; oleum",1,5,"5222"
"52223","Nitric acid; sulphonitric acids","Nitric acid; sulphonitric acids",1,5,"5222"
"52224","Phosphorus pentoxide and phosphoric acids","Phosphorus pentoxide and phosphoric acids",1,5,"5222"
"52225","Boric oxide and boric acid","Boric oxide and boric acid",1,5,"5222"
"52229","Other inorganic acids and oxygen compounds of non-metals","Other inorganic acids and oxygen compounds of non-metals",1,5,"5222"
"5223","Halogen and sulphur compounds of non-metals","Halogen and sulphur compounds of non-metals",0,4,"522"
"52231","Halogen compounds of non-metals","Halogen compounds of non-metals",1,5,"5223"
"52232","Sulphides of non-metals; phophorus trisulphide","Sulphides of non-metals; phophorus trisulphide",1,5,"5223"
"5224","Metallic oxides of zinc, iron, lead, chromium etc","Metallic oxides of zinc, iron, lead, chromium etc",0,4,"522"
"52241","Zinc oxide and zinc peroxide","Zinc oxide and zinc peroxide",1,5,"5224"
"52242","Chromium oxide and hydroxides","Chromium oxide and hydroxides",1,5,"5224"
"52243","Manganese oxides","Manganese oxides",1,5,"5224"
"52244","Iron oxides and hydroxides","Iron oxides and hydroxides",1,5,"5224"
"52245","Cobalt oxides and hydroxides","Cobalt oxides and hydroxides",1,5,"5224"
"52246","Titanium oxides","Titanium oxides",1,5,"5224"
"52247","Lead oxides","Lead oxides",1,5,"5224"
"5225","Inorganic bases and metallic oxides, hydroxides and peroxides","Inorganic bases and metallic oxides, hydroxides and peroxides",0,4,"522"
"52251","Ammonia, anhydrous, or in aqueous solution","Ammonia, anhydrous, or in aqueous solution",1,5,"5225"
"52252","Sodium hydroxide (caustic soda), solid","Sodium hydroxide (caustic soda), solid",1,5,"5225"
"52253","Sodium hydroxide in aqueous solution","Sodium hydroxide in aqueous solution",1,5,"5225"
"52254","Potassium hydroxide; peroxides of sodium or potassium","Potassium hydroxide; peroxides of sodium or potassium",1,5,"5225"
"52255","Oxides, hydroxides and peroxides of Mg, Sr and Ba","Oxides, hydroxides and peroxides of Mg, Sr and Ba",1,5,"5225"
"52256","Aluminium hydroxide","Aluminium hydroxide",1,5,"5225"
"52257","Artificial corundum","Artificial corundum",1,5,"5225"
"52259","Inorganic bases and metallic oxides, nes","Inorganic bases and metallic oxides, nes",1,5,"5225"
"523","Other inorganic chemicals; compounds of precious metals","Other inorganic chemicals; compounds of precious metals",0,3,"52"
"5231","Metallic salts and peroxysalts of inorganic acids","Metallic salts and peroxysalts of inorganic acids",0,4,"523"
"52311","Flourides and other complex fluorine salts","Flourides and other complex fluorine salts",1,5,"5231"
"52312","Chlorides, bromides, iodides, etc","Chlorides, bromides, iodides, etc",1,5,"5231"
"52313","Chlorites and hypochlorites","Chlorites and hypochlorites",1,5,"5231"
"52314","Chlorates, bromates, iodates, etc","Chlorates, bromates, iodates, etc",1,5,"5231"
"52315","Sulphides; polysulphides","Sulphides; polysulphides",1,5,"5231"
"52316","Dithionite; sulphoxylates","Dithionite; sulphoxylates",1,5,"5231"
"52317","Sulphites and thiosulphates","Sulphites and thiosulphates",1,5,"5231"
"52318","Sodium sulphate, sodium pyrosulphate, etc","Sodium sulphate, sodium pyrosulphate, etc",1,5,"5231"
"52319","Other sulphates and persulphates","Other sulphates and persulphates",1,5,"5231"
"5232","Metallic salts and peroxysalts of inorganic acids","Metallic salts and peroxysalts of inorganic acids",0,4,"523"
"52321","Nitrites and nitrates","Nitrites and nitrates",1,5,"5232"
"52322","Phosphites, hydrophosphites and phosphates","Phosphites, hydrophosphites and phosphates",1,5,"5232"
"52323","Neutral sodium carbonate","Neutral sodium carbonate",1,5,"5232"
"52324","Carbonate nes, percabonate","Carbonate nes, percabonate",1,5,"5232"
"52325","Cyanides and complex cyanide","Cyanides and complex cyanide",1,5,"5232"
"52326","Fulminates, cyanates and thiocynates","Fulminates, cyanates and thiocynates",1,5,"5232"
"52327","Silicates","Silicates",1,5,"5232"
"52328","Borates and perborates","Borates and perborates",1,5,"5232"
"52329","Salts and peroxysalts of inorganic acids, nes","Salts and peroxysalts of inorganic acids, nes",1,5,"5232"
"5233","Salts of metallic acids; compounds of precious metals","Salts of metallic acids; compounds of precious metals",0,4,"523"
"52331","Salts of metallic acids","Salts of metallic acids",1,5,"5233"
